2013.08.30,04:30,1.32445,1.32462,1.32425,1.32462,73
2013.08.30,04:45,1.32467,1.32479,1.32460,1.32465,83
2013.08.30,05:00,1.32460,1.32465,1.32427,1.32440,83
2013.08.30,05:15,1.32437,1.32465,1.32435,1.32440,73
2013.08.30,05:30,1.32445,1.32445,1.32405,1.32413,73
2013.08.30,05:45,1.32414,1.32425,1.32390,1.32407,49
2013.08.30,06:00,1.32405,1.32425,1.32390,1.32415,74
2013.08.30,06:15,1.32417,1.32422,1.32392,1.32400,73
2013.08.30,06:30,1.32405,1.32407,1.32350,1.32372,85
2013.08.30,06:45,1.32382,1.32412,1.32382,1.32412,22
2013.08.30,07:00,1.32417,1.32437,1.32415,1.32422,42
2013.08.30,07:15,1.32420,1.32445,1.32415,1.32430,28
2013.08.30,07:30,1.32435,1.32475,1.32420,1.32472,63
2013.08.30,07:45,1.32475,1.32476,1.32409,1.32416,292
2013.08.30,08:00,1.32419,1.32498,1.32399,1.32466,661
2013.08.30,08:15,1.32462,1.32466,1.32430,1.32433,366
2013.08.30,08:30,1.32429,1.32436,1.32349,1.32349,522
2013.08.30,08:45,1.32347,1.32382,1.32270,1.32303,567
2013.08.30,09:00,1.32298,1.32303,1.32215,1.32296,1583
2013.08.30,09:15,1.32300,1.32380,1.32262,1.32362,917
2013.08.30,09:30,1.32359,1.32391,1.32341,1.32363,693
2013.08.30,09:45,1.32360,1.32406,1.32323,1.32366,748
2013.08.30,10:00,1.32362,1.32476,1.32355,1.32454,828
2013.08.30,10:15,1.32451,1.32466,1.32394,1.32411,743
2013.08.30,10:30,1.32416,1.32468,1.32390,1.32453,788
2013.08.30,10:45,1.32454,1.32463,1.32370,1.32434,664
2013.08.30,11:00,1.32436,1.32520,1.32434,1.32472,923
2013.08.30,11:15,1.32475,1.32478,1.32376,1.32381,581
2013.08.30,11:30,1.32380,1.32436,1.32342,1.32420,483
2013.08.30,11:45,1.32418,1.32426,1.32301,1.32345,729
2013.08.30,12:00,1.32341,1.32406,1.32333,1.32371,635
2013.08.30,12:15,1.32375,1.32402,1.32339,1.32381,584
2013.08.30,12:30,1.32376,1.32416,1.32347,1.32351,428
2013.08.30,12:45,1.32354,1.32393,1.32354,1.32388,302
2013.08.30,13:00,1.32390,1.32412,1.32379,1.32403,338
2013.08.30,13:15,1.32406,1.32446,1.32396,1.32417,528
2013.08.30,13:30,1.32421,1.32438,1.32399,1.32400,353
2013.08.30,13:45,1.32398,1.32416,1.32358,1.32358,478
2013.08.30,14:00,1.32360,1.32371,1.32301,1.32347,960
2013.08.30,14:15,1.32351,1.32355,1.32306,1.32320,812
2013.08.30,14:30,1.32323,1.32431,1.32212,1.32252,1403
2013.08.30,14:45,1.32255,1.32281,1.32167,1.32216,1180
2013.08.30,15:00,1.32211,1.32217,1.32131,1.32164,1279
2013.08.30,15:15,1.32166,1.32218,1.32132,1.32148,951
2013.08.30,15:30,1.32145,1.32215,1.32116,1.32143,1055
2013.08.30,15:45,1.32141,1.32206,1.32091,1.32134,1480
2013.08.30,16:00,1.32137,1.32144,1.32071,1.32076,1156
2013.08.30,16:15,1.32078,1.32141,1.32030,1.32118,1062
2013.08.30,16:30,1.32119,1.32172,1.31935,1.31937,1340
2013.08.30,16:45,1.31939,1.31956,1.31824,1.31845,2061
2013.08.30,17:00,1.31841,1.31941,1.31727,1.31905,2127
2013.08.30,17:15,1.31902,1.32041,1.31889,1.32012,1370
2013.08.30,17:30,1.32016,1.32025,1.31899,1.31963,669
2013.08.30,17:45,1.31965,1.32002,1.31941,1.31950,456
2013.08.30,18:00,1.31953,1.31993,1.31931,1.31991,450
2013.08.30,18:15,1.31986,1.32073,1.31979,1.32043,628
2013.08.30,18:30,1.32041,1.32063,1.32031,1.32032,367
2013.08.30,18:45,1.32035,1.32062,1.32019,1.32033,397
2013.08.30,19:00,1.32035,1.32074,1.31999,1.32066,852
2013.08.30,19:15,1.32062,1.32161,1.32021,1.32158,982
2013.08.30,19:30,1.32160,1.32171,1.32121,1.32135,258
2013.08.30,19:45,1.32133,1.32146,1.32096,1.32113,322
2013.08.30,20:00,1.32115,1.32128,1.32095,1.32128,223
2013.08.30,20:15,1.32130,1.32146,1.32052,1.32067,355
2013.08.30,20:30,1.32070,1.32098,1.32053,1.32073,191
2013.08.30,20:45,1.32071,1.32111,1.32060,1.32075,295
2013.08.30,21:00,1.32071,1.32116,1.32059,1.32110,382
2013.08.30,21:15,1.32108,1.32132,1.32097,1.32130,196
2013.08.30,21:30,1.32126,1.32163,1.32112,1.32158,277
2013.08.30,21:45,1.32161,1.32167,1.32145,1.32155,224
2013.09.01,23:00,1.32137,1.32144,1.32083,1.32100,485
2013.09.01,23:15,1.32105,1.32144,1.32035,1.32073,429
2013.09.01,23:30,1.32071,1.32136,1.32062,1.32100,228
2013.09.01,23:45,1.32102,1.32146,1.32071,1.32123,149
2013.09.02,00:00,1.32124,1.32137,1.32079,1.32122,520
2013.09.02,00:15,1.32121,1.32131,1.32101,1.32122,266
2013.09.02,00:30,1.32120,1.32133,1.31993,1.32013,341
2013.09.02,00:45,1.32016,1.32054,1.31996,1.32005,226
2013.09.02,01:00,1.32007,1.32058,1.31961,1.32049,245
2013.09.02,01:15,1.32048,1.32061,1.32044,1.32061,83
2013.09.02,01:30,1.32063,1.32094,1.32054,1.32058,167
2013.09.02,01:45,1.32060,1.32096,1.32051,1.32063,180
2013.09.02,02:00,1.32064,1.32077,1.32011,1.32068,535
2013.09.02,02:15,1.32066,1.32066,1.31922,1.31950,473
2013.09.02,02:30,1.31951,1.31958,1.31913,1.31922,218
2013.09.02,02:45,1.31925,1.31967,1.31919,1.31967,302
2013.09.02,03:00,1.31966,1.32018,1.31964,1.31991,350
2013.09.02,03:15,1.31997,1.32056,1.31982,1.32044,207
2013.09.02,03:30,1.32043,1.32078,1.32021,1.32055,301
2013.09.02,03:45,1.32051,1.32096,1.32048,1.32085,215
2013.09.02,04:00,1.32083,1.32084,1.32040,1.32047,268
2013.09.02,04:15,1.32044,1.32052,1.32006,1.32029,166
2013.09.02,04:30,1.32028,1.32029,1.32010,1.32021,129
2013.09.02,04:45,1.32024,1.32029,1.32001,1.32026,195
2013.09.02,05:00,1.32027,1.32061,1.32014,1.32053,209
2013.09.02,05:15,1.32050,1.32073,1.32029,1.32056,407
2013.09.02,05:30,1.32052,1.32096,1.32049,1.32088,284
2013.09.02,05:45,1.32085,1.32085,1.32035,1.32068,123
2013.09.02,06:00,1.32066,1.32100,1.32056,1.32095,95
2013.09.02,06:15,1.32091,1.32102,1.32052,1.32052,182
2013.09.02,06:30,1.32056,1.32066,1.31956,1.31961,320
2013.09.02,06:45,1.31964,1.32016,1.31961,1.32005,201
2013.09.02,07:00,1.32007,1.32032,1.32004,1.32013,196
2013.09.02,07:15,1.32010,1.32052,1.32001,1.32049,103
2013.09.02,07:30,1.32051,1.32133,1.32051,1.32125,443
2013.09.02,07:45,1.32131,1.32137,1.32076,1.32098,203
2013.09.02,08:00,1.32094,1.32201,1.32091,1.32170,745
2013.09.02,08:15,1.32167,1.32208,1.32149,1.32162,556
2013.09.02,08:30,1.32159,1.32223,1.32136,1.32210,716
2013.09.02,08:45,1.32213,1.32238,1.32152,1.32159,467
2013.09.02,09:00,1.32163,1.32264,1.32152,1.32233,1124
2013.09.02,09:15,1.32230,1.32253,1.32194,1.32217,851
2013.09.02,09:30,1.32216,1.32236,1.32121,1.32176,1013
2013.09.02,09:45,1.32173,1.32197,1.32088,1.32095,783
2013.09.02,10:00,1.32092,1.32171,1.32066,1.32099,869
2013.09.02,10:15,1.32101,1.32168,1.32096,1.32100,711
